Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19760128 17:30,-9999,3.21,-9999,7.85
19760128 17:45,-9999,3.21,-9999,7.85
19760128 18:00,-9999,3.21,-9999,7.85
19760128 18:15,-9999,3.21,-9999,7.85
19760128 18:30,-9999,3.21,-9999,7.85
19760128 18:45,-9999,3.21,-9999,7.85
19760128 19:00,3.2,-9999,7.5,-9999
19760128 19:15,-9999,3.2,-9999,7.5
19760128 19:30,-9999,3.2,-9999,7.5
19760128 19:45,-9999,3.2,-9999,7.5
19760128 20:00,-9999,3.2,-9999,7.5
19760128 20:15,-9999,3.2,-9999,7.5
19760128 20:30,-9999,3.2,-9999,7.5
19760128 20:45,-9999,3.2,-9999,7.5
19760128 21:00,-9999,3.2,-9999,7.5
19760128 21:15,-9999,3.2,-9999,7.5
19760128 21:30,-9999,3.2,-9999,7.5
19760128 21:45,-9999,3.2,-9999,7.5
19760128 22:00,-9999,3.2,-9999,7.5
19760128 22:15,-9999,3.2,-9999,7.5
19760128 22:30,-9999,3.2,-9999,7.5
19760128 22:45,-9999,3.2,-9999,7.5
19760128 23:00,-9999,3.2,-9999,7.5
19760128 23:15,-9999,3.2,-9999,7.5
19760128 23:30,-9999,3.2,-9999,7.5
19760128 23:45,-9999,3.2,-9999,7.5
19760129  0:00,3.18,-9999,6.85,-9999
19760129  0:15,-9999,3.18,-9999,6.85
19760129  0:30,-9999,3.18,-9999,6.85
19760129  0:45,-9999,3.18,-9999,6.85
19760129  1:00,-9999,3.18,-9999,6.85
19760129  1:15,-9999,3.18,-9999,6.85
19760129  1:30,-9999,3.18,-9999,6.85
19760129  1:45,-9999,3.18,-9999,6.85
19760129  2:00,-9999,3.18,-9999,6.85
19760129  2:15,-9999,3.18,-9999,6.85
19760129  2:30,-9999,3.18,-9999,6.85
19760129  2:45,-9999,3.18,-9999,6.85
19760129  3:00,-9999,3.18,-9999,6.85
19760129  3:15,-9999,3.18,-9999,6.85
19760129  3:30,-9999,3.18,-9999,6.85
19760129  3:45,-9999,3.18,-9999,6.85
19760129  4:00,3.16,-9999,6.25,-9999
19760129  4:15,-9999,3.16,-9999,6.25
19760129  4:30,-9999,3.16,-9999,6.25
19760129  4:45,-9999,3.16,-9999,6.25
19760129  5:00,-9999,3.16,-9999,6.25
19760129  5:15,-9999,3.16,-9999,6.25
19760129  5:30,-9999,3.16,-9999,6.25
19760129  5:45,-9999,3.16,-9999,6.25
19760129  6:00,-9999,3.16,-9999,6.25
19760129  6:15,-9999,3.16,-9999,6.25
19760129  6:30,-9999,3.16,-9999,6.25
19760129  6:45,-9999,3.16,-9999,6.25
19760129  7:00,-9999,3.16,-9999,6.25
19760129  7:15,-9999,3.16,-9999,6.25
19760129  7:30,-9999,3.16,-9999,6.25
19760129  7:45,-9999,3.16,-9999,6.25
19760129  8:00,3.14,-9999,5.7,-9999
19760129  8:15,-9999,3.14,-9999,5.7
19760129  8:30,-9999,3.14,-9999,5.7
19760129  8:45,-9999,3.14,-9999,5.7
19760129  9:00,-9999,3.14,-9999,5.7
19760129  9:15,-9999,3.14,-9999,5.7
19760129  9:30,-9999,3.14,-9999,5.7
19760129  9:45,-9999,3.14,-9999,5.7
19760129 10:00,-9999,3.14,-9999,5.7
19760129 10:15,-9999,3.14,-9999,5.7
19760129 10:30,-9999,3.14,-9999,5.7
19760129 10:45,-9999,3.14,-9999,5.7
19760129 11:00,-9999,3.14,-9999,5.7
19760129 11:15,-9999,3.14,-9999,5.7
19760129 11:30,-9999,3.14,-9999,5.7
19760129 11:45,-9999,3.14,-9999,5.7
19760129 12:00,-9999,3.14,-9999,5.7
19760129 12:15,-9999,3.14,-9999,5.7
19760129 12:30,-9999,3.14,-9999,5.7
19760129 12:45,-9999,3.14,-9999,5.7
19760129 13:00,-9999,3.14,-9999,5.7
19760129 13:15,-9999,3.14,-9999,5.7
19760129 13:30,-9999,3.14,-9999,5.7
19760129 13:45,-9999,3.14,-9999,5.7
19760129 14:00,-9999,3.14,-9999,5.7
19760129 14:15,-9999,3.14,-9999,5.7
19760129 14:30,-9999,3.14,-9999,5.7
19760129 14:45,-9999,3.14,-9999,5.7
19760129 15:00,-9999,3.14,-9999,5.7
19760129 15:15,-9999,3.14,-9999,5.7
19760129 15:30,-9999,3.14,-9999,5.7
19760129 15:45,-9999,3.14,-9999,5.7
19760129 16:00,3.15,-9999,5.97,-9999
19760129 16:15,-9999,3.15,-9999,5.97
19760129 16:30,-9999,3.15,-9999,5.97
19760129 16:45,-9999,3.15,-9999,5.97
19760129 17:00,-9999,3.15,-9999,5.97
19760129 17:15,-9999,3.15,-9999,5.97
19760129 17:30,-9999,3.15,-9999,5.97
19760129 17:45,-9999,3.15,-9999,5.97
19760129 18:00,-9999,3.15,-9999,5.97
19760129 18:15,-9999,3.15,-9999,5.97
19760129 18:30,-9999,3.15,-9999,5.97
19760129 18:45,-9999,3.15,-9999,5.97
19760129 19:00,-9999,3.15,-9999,5.97
19760129 19:15,-9999,3.15,-9999,5.97
19760129 19:30,-9999,3.15,-9999,5.97
19760129 19:45,-9999,3.15,-9999,5.97
19760129 20:00,-9999,3.15,-9999,5.97
19760129 20:15,-9999,3.15,-9999,5.97
19760129 20:30,-9999,3.15,-9999,5.97
19760129 20:45,-9999,3.15,-9999,5.97
19760129 21:00,-9999,3.15,-9999,5.97
19760129 21:15,-9999,3.15,-9999,5.97
19760129 21:30,-9999,3.15,-9999,5.97
19760129 21:45,-9999,3.15,-9999,5.97
19760129 22:00,-9999,3.15,-9999,5.97
19760129 22:15,-9999,3.15,-9999,5.97
19760129 22:30,-9999,3.15,-9999,5.97
19760129 22:45,-9999,3.15,-9999,5.97
19760129 23:00,-9999,3.15,-9999,5.97
19760129 23:15,-9999,3.15,-9999,5.97
19760129 23:30,-9999,3.15,-9999,5.97
19760129 23:45,-9999,3.15,-9999,5.97
19760130  0:00,-9999,3.15,-9999,5.97
19760130  0:15,-9999,3.15,-9999,5.97
19760130  0:30,-9999,3.15,-9999,5.97
19760130  0:45,-9999,3.15,-9999,5.97
19760130  1:00,-9999,3.15,-9999,5.97
19760130  1:15,-9999,3.15,-9999,5.97
19760130  1:30,-9999,3.15,-9999,5.97
19760130  1:45,-9999,3.15,-9999,5.97
19760130  2:00,3.14,-9999,5.7,-9999
19760130  2:15,-9999,3.14,-9999,5.7
19760130  2:30,-9999,3.14,-9999,5.7
19760130  2:45,-9999,3.14,-9999,5.7
19760130  3:00,-9999,3.14,-9999,5.7
19760130  3:15,-9999,3.14,-9999,5.7
19760130  3:30,-9999,3.14,-9999,5.7
19760130  3:45,-9999,3.14,-9999,5.7
19760130  4:00,-9999,3.14,-9999,5.7
19760130  4:15,-9999,3.14,-9999,5.7
19760130  4:30,-9999,3.14,-9999,5.7
19760130  4:45,-9999,3.14,-9999,5.7
19760130  5:00,-9999,3.14,-9999,5.7
19760130  5:15,-9999,3.14,-9999,5.7
19760130  5:30,-9999,3.14,-9999,5.7
19760130  5:45,-9999,3.14,-9999,5.7
19760130  6:00,3.13,-9999,5.45,-9999
19760130  6:15,-9999,3.13,-9999,5.45
19760130  6:30,-9999,3.13,-9999,5.45
19760130  6:45,-9999,3.13,-9999,5.45
19760130  7:00,-9999,3.13,-9999,5.45
19760130  7:15,-9999,3.13,-9999,5.45
19760130  7:30,-9999,3.13,-9999,5.45
19760130  7:45,-9999,3.13,-9999,5.45
19760130  8:00,-9999,3.13,-9999,5.45
19760130  8:15,-9999,3.13,-9999,5.45
19760130  8:30,-9999,3.13,-9999,5.45
19760130  8:45,-9999,3.13,-9999,5.45
19760130  9:00,-9999,3.13,-9999,5.45
19760130  9:15,-9999,3.13,-9999,5.45
19760130  9:30,-9999,3.13,-9999,5.45
19760130  9:45,-9999,3.13,-9999,5.45
19760130 10:00,-9999,3.13,-9999,5.45
19760130 10:15,-9999,3.13,-9999,5.45
19760130 10:30,-9999,3.13,-9999,5.45
19760130 10:45,-9999,3.13,-9999,5.45
19760130 11:00,-9999,3.13,-9999,5.45
19760130 11:15,-9999,3.13,-9999,5.45
19760130 11:30,-9999,3.13,-9999,5.45
19760130 11:45,-9999,3.13,-9999,5.45
19760130 12:00,-9999,3.13,-9999,5.45
19760130 12:15,-9999,3.13,-9999,5.45
19760130 12:30,-9999,3.13,-9999,5.45
19760130 12:45,-9999,3.13,-9999,5.45
19760130 13:00,-9999,3.13,-9999,5.45
19760130 13:15,-9999,3.13,-9999,5.45
19760130 13:30,-9999,3.13,-9999,5.45
19760130 13:45,-9999,3.13,-9999,5.45
19760130 14:00,-9999,3.13,-9999,5.45
19760130 14:15,-9999,3.13,-9999,5.45
19760130 14:30,-9999,3.13,-9999,5.45
19760130 14:45,-9999,3.13,-9999,5.45
19760130 15:00,-9999,3.13,-9999,5.45
19760130 15:15,-9999,3.13,-9999,5.45
19760130 15:30,-9999,3.13,-9999,5.45
19760130 15:45,-9999,3.13,-9999,5.45
19760130 16:00,-9999,3.13,-9999,5.45
19760130 16:15,-9999,3.13,-9999,5.45
19760130 16:30,-9999,3.13,-9999,5.45
19760130 16:45,-9999,3.13,-9999,5.45
19760130 17:00,-9999,3.13,-9999,5.45
19760130 17:15,-9999,3.13,-9999,5.45
19760130 17:30,-9999,3.13,-9999,5.45
19760130 17:45,-9999,3.13,-9999,5.45
19760130 18:00,-9999,3.13,-9999,5.45
19760130 18:15,-9999,3.13,-9999,5.45
19760130 18:30,-9999,3.13,-9999,5.45
19760130 18:45,-9999,3.13,-9999,5.45
19760130 19:00,-9999,3.13,-9999,5.45
19760130 19:15,-9999,3.13,-9999,5.45
19760130 19:30,-9999,3.13,-9999,5.45
19760130 19:45,-9999,3.13,-9999,5.45
19760130 20:00,-9999,3.13,-9999,5.45
19760130 20:15,-9999,3.13,-9999,5.45
19760130 20:30,-9999,3.13,-9999,5.45
19760130 20:45,-9999,3.13,-9999,5.45
19760130 21:00,-9999,3.13,-9999,5.45
19760130 21:15,-9999,3.13,-9999,5.45
19760130 21:30,-9999,3.13,-9999,5.45
19760130 21:45,-9999,3.13,-9999,5.45
19760130 22:00,-9999,3.13,-9999,5.45
19760130 22:15,-9999,3.13,-9999,5.45
19760130 22:30,-9999,3.13,-9999,5.45
19760130 22:45,-9999,3.13,-9999,5.45
19760130 23:00,-9999,3.13,-9999,5.45
19760130 23:15,-9999,3.13,-9999,5.45
19760130 23:30,-9999,3.13,-9999,5.45
19760130 23:45,-9999,3.13,-9999,5.45
19760131  0:00,-9999,3.13,-9999,5.45
19760131  0:15,-9999,3.13,-9999,5.45
19760131  0:30,-9999,3.13,-9999,5.45
19760131  0:45,-9999,3.13,-9999,5.45
19760131  1:00,-9999,3.13,-9999,5.45
19760131  1:15,-9999,3.13,-9999,5.45
19760131  1:30,-9999,3.13,-9999,5.45
19760131  1:45,-9999,3.13,-9999,5.45
19760131  2:00,-9999,3.13,-9999,5.45
19760131  2:15,-9999,3.13,-9999,5.45
19760131  2:30,-9999,3.13,-9999,5.45
19760131  2:45,-9999,3.13,-9999,5.45
19760131  3:00,-9999,3.13,-9999,5.45
19760131  3:15,-9999,3.13,-9999,5.45
19760131  3:30,-9999,3.13,-9999,5.45
19760131  3:45,-9999,3.13,-9999,5.45
19760131  4:00,-9999,3.13,-9999,5.45
19760131  4:15,-9999,3.13,-9999,5.45
19760131  4:30,-9999,3.13,-9999,5.45
19760131  4:45,-9999,3.13,-9999,5.45
19760131  5:00,-9999,3.13,-9999,5.45
19760131  5:15,-9999,3.13,-9999,5.45
19760131  5:30,-9999,3.13,-9999,5.45
19760131  5:45,-9999,3.13,-9999,5.45
19760131  6:00,-9999,3.13,-9999,5.45
19760131  6:15,-9999,3.13,-9999,5.45
19760131  6:30,-9999,3.13,-9999,5.45
19760131  6:45,-9999,3.13,-9999,5.45
19760131  7:00,-9999,3.13,-9999,5.45
19760131  7:15,-9999,3.13,-9999,5.45
19760131  7:30,-9999,3.13,-9999,5.45
19760131  7:45,-9999,3.13,-9999,5.45
19760131  8:00,-9999,3.13,-9999,5.45
19760131  8:15,-9999,3.13,-9999,5.45
19760131  8:30,-9999,3.13,-9999,5.45
19760131  8:45,-9999,3.13,-9999,5.45
19760131  9:00,-9999,3.13,-9999,5.45
19760131  9:15,-9999,3.13,-9999,5.45
19760131  9:30,-9999,3.13,-9999,5.45
19760131  9:45,-9999,3.13,-9999,5.45
19760131 10:00,3.12,-9999,5.2,-9999
19760131 10:15,-9999,3.12,-9999,5.2
19760131 10:30,-9999,3.12,-9999,5.2
19760131 10:45,-9999,3.12,-9999,5.2
19760131 11:00,-9999,3.12,-9999,5.2
19760131 11:15,-9999,3.12,-9999,5.2
19760131 11:30,-9999,3.12,-9999,5.2
19760131 11:45,-9999,3.12,-9999,5.2
19760131 12:00,-9999,3.12,-9999,5.2
19760131 12:15,-9999,3.12,-9999,5.2
19760131 12:30,-9999,3.12,-9999,5.2
19760131 12:45,-9999,3.12,-9999,5.2
19760131 13:00,-9999,3.12,-9999,5.2
19760131 13:15,-9999,3.12,-9999,5.2
19760131 13:30,-9999,3.12,-9999,5.2
19760131 13:45,-9999,3.12,-9999,5.2
19760131 14:00,-9999,3.12,-9999,5.2
19760131 14:15,-9999,3.12,-9999,5.2
19760131 14:30,-9999,3.12,-9999,5.2
19760131 14:45,-9999,3.12,-9999,5.2
19760131 15:00,-9999,3.12,-9999,5.2
19760131 15:15,-9999,3.12,-9999,5.2
19760131 15:30,-9999,3.12,-9999,5.2
19760131 15:45,-9999,3.12,-9999,5.2
19760131 16:00,-9999,3.12,-9999,5.2
19760131 16:15,-9999,3.12,-9999,5.2
19760131 16:30,-9999,3.12,-9999,5.2
19760131 16:45,-9999,3.12,-9999,5.2
19760131 17:00,-9999,3.12,-9999,5.2
19760131 17:15,-9999,3.12,-9999,5.2
19760131 17:30,-9999,3.12,-9999,5.2
19760131 17:45,-9999,3.12,-9999,5.2
19760131 18:00,-9999,3.12,-9999,5.2
19760131 18:15,-9999,3.12,-9999,5.2
19760131 18:30,-9999,3.12,-9999,5.2
19760131 18:45,-9999,3.12,-9999,5.2
19760131 19:00,-9999,3.12,-9999,5.2
19760131 19:15,-9999,3.12,-9999,5.2
19760131 19:30,-9999,3.12,-9999,5.2
19760131 19:45,-9999,3.12,-9999,5.2
19760131 20:00,-9999,3.12,-9999,5.2
19760131 20:15,-9999,3.12,-9999,5.2
19760131 20:30,-9999,3.12,-9999,5.2
19760131 20:45,-9999,3.12,-9999,5.2
19760131 21:00,-9999,3.12,-9999,5.2
19760131 21:15,-9999,3.12,-9999,5.2
19760131 21:30,-9999,3.12,-9999,5.2
19760131 21:45,-9999,3.12,-9999,5.2
19760131 22:00,-9999,3.12,-9999,5.2
19760131 22:15,-9999,3.12,-9999,5.2
19760131 22:30,-9999,3.12,-9999,5.2
19760131 22:45,-9999,3.12,-9999,5.2
19760131 23:00,-9999,3.12,-9999,5.2
19760131 23:15,-9999,3.12,-9999,5.2
19760131 23:30,-9999,3.12,-9999,5.2
19760131 23:45,-9999,3.12,-9999,5.2
19760201  0:00,3.12,-9999,5.2,-9999
19760201  0:15,-9999,3.12,-9999,5.2
19760201  0:30,-9999,3.12,-9999,5.2
19760201  0:45,-9999,3.12,-9999,5.2
19760201  1:00,3.12,-9999,5.2,-9999
19760201  1:15,-9999,3.12,-9999,5.2
19760201  1:30,-9999,3.12,-9999,5.2
19760201  1:45,-9999,3.12,-9999,5.2
19760201  2:00,-9999,3.12,-9999,5.2
19760201  2:15,-9999,3.12,-9999,5.2
19760201  2:30,-9999,3.12,-9999,5.2
19760201  2:45,-9999,3.12,-9999,5.2
19760201  3:00,-9999,3.12,-9999,5.2
19760201  3:15,-9999,3.12,-9999,5.2
19760201  3:30,-9999,3.12,-9999,5.2
19760201  3:45,-9999,3.12,-9999,5.2
19760201  4:00,-9999,3.12,-9999,5.2
19760201  4:15,-9999,3.12,-9999,5.2
19760201  4:30,-9999,3.12,-9999,5.2
19760201  4:45,-9999,3.12,-9999,5.2
19760201  5:00,-9999,3.12,-9999,5.2
19760201  5:15,-9999,3.12,-9999,5.2
19760201  5:30,-9999,3.12,-9999,5.2
19760201  5:45,-9999,3.12,-9999,5.2
19760201  6:00,-9999,3.12,-9999,5.2
19760201  6:15,-9999,3.12,-9999,5.2
19760201  6:30,-9999,3.12,-9999,5.2
19760201  6:45,-9999,3.12,-9999,5.2
19760201  7:00,3.13,-9999,5.45,-9999
19760201  7:15,-9999,3.13,-9999,5.45
19760201  7:30,-9999,3.13,-9999,5.45
19760201  7:45,-9999,3.13,-9999,5.45
19760201  8:00,3.15,-9999,5.97,-9999
19760201  8:15,-9999,3.15,-9999,5.97
19760201  8:30,-9999,3.15,-9999,5.97
19760201  8:45,-9999,3.15,-9999,5.97
19760201  9:00,3.17,-9999,6.54,-9999
19760201  9:15,-9999,3.17,-9999,6.54
19760201  9:30,-9999,3.17,-9999,6.54
19760201  9:45,-9999,3.17,-9999,6.54
19760201 10:00,3.2,-9999,7.5,-9999
19760201 10:15,-9999,3.2,-9999,7.5
19760201 10:30,-9999,3.2,-9999,7.5
19760201 10:45,-9999,3.2,-9999,7.5
19760201 11:00,3.22,-9999,8.22,-9999
19760201 11:15,-9999,3.22,-9999,8.22
19760201 11:30,-9999,3.22,-9999,8.22
19760201 11:45,-9999,3.22,-9999,8.22
19760201 12:00,-9999,3.22,-9999,8.22
19760201 12:15,-9999,3.22,-9999,8.22
19760201 12:30,-9999,3.22,-9999,8.22
19760201 12:45,-9999,3.22,-9999,8.22
19760201 13:00,-9999,3.22,-9999,8.22
19760201 13:15,-9999,3.22,-9999,8.22
19760201 13:30,-9999,3.22,-9999,8.22
19760201 13:45,-9999,3.22,-9999,8.22
19760201 14:00,-9999,3.22,-9999,8.22
19760201 14:15,-9999,3.22,-9999,8.22
19760201 14:30,-9999,3.22,-9999,8.22
19760201 14:45,-9999,3.22,-9999,8.22
19760201 15:00,3.21,-9999,7.85,-9999
19760201 15:15,-9999,3.21,-9999,7.85
19760201 15:30,-9999,3.21,-9999,7.85
19760201 15:45,-9999,3.21,-9999,7.85
19760201 16:00,3.2,-9999,7.5,-9999
19760201 16:15,-9999,3.2,-9999,7.5
19760201 16:30,-9999,3.2,-9999,7.5
19760201 16:45,-9999,3.2,-9999,7.5
19760201 17:00,-9999,3.2,-9999,7.5
19760201 17:15,-9999,3.2,-9999,7.5
19760201 17:30,-9999,3.2,-9999,7.5
19760201 17:45,-9999,3.2,-9999,7.5
19760201 18:00,3.23,-9999,8.6,-9999
19760201 18:15,-9999,3.23,-9999,8.6
19760201 18:30,-9999,3.23,-9999,8.6
19760201 18:45,-9999,3.23,-9999,8.6
19760201 19:00,3.4,-9999,18.71,-9999
19760201 19:15,-9999,3.4,-9999,18.71
19760201 19:30,-9999,3.4,-9999,18.71
19760201 19:45,-9999,3.4,-9999,18.71
19760201 20:00,3.57,-9999,40.7,-9999
19760201 20:15,-9999,3.57,-9999,40.7
19760201 20:30,-9999,3.57,-9999,40.7
19760201 20:45,-9999,3.57,-9999,40.7
19760201 21:00,3.58,-9999,42.61,-9999
19760201 21:15,-9999,3.58,-9999,42.61
19760201 21:30,-9999,3.58,-9999,42.61
19760201 21:45,-9999,3.58,-9999,42.61
19760201 22:00,-9999,3.58,-9999,42.61
19760201 22:15,-9999,3.58,-9999,42.61
19760201 22:30,-9999,3.58,-9999,42.61
19760201 22:45,-9999,3.58,-9999,42.61
19760201 23:00,-9999,3.58,-9999,42.61
19760201 23:15,-9999,3.58,-9999,42.61
19760201 23:30,-9999,3.58,-9999,42.61
19760201 23:45,-9999,3.58,-9999,42.61
19760202  0:00,3.53,-9999,33.9,-9999
19760202  0:15,-9999,3.53,-9999,33.9
19760202  0:30,-9999,3.53,-9999,33.9
19760202  0:45,-9999,3.53,-9999,33.9
19760202  1:00,3.46,-9999,24.62,-9999
19760202  1:15,-9999,3.46,-9999,24.62
19760202  1:30,-9999,3.46,-9999,24.62
19760202  1:45,-9999,3.46,-9999,24.62
19760202  2:00,3.38,-9999,17.08,-9999
19760202  2:15,-9999,3.38,-9999,17.08
19760202  2:30,-9999,3.38,-9999,17.08
19760202  2:45,-9999,3.38,-9999,17.08
19760202  3:00,3.28,-9999,10.81,-9999
19760202  3:15,-9999,3.28,-9999,10.81
19760202  3:30,-9999,3.28,-9999,10.81
19760202  3:45,-9999,3.28,-9999,10.81
19760202  4:00,3.24,-9999,9.01,-9999
19760202  4:15,-9999,3.24,-9999,9.01
19760202  4:30,-9999,3.24,-9999,9.01
19760202  4:45,-9999,3.24,-9999,9.01
19760202  5:00,-9999,3.24,-9999,9.01
19760202  5:15,-9999,3.24,-9999,9.01
19760202  5:30,-9999,3.24,-9999,9.01
19760202  5:45,-9999,3.24,-9999,9.01
19760202  6:00,-9999,3.24,-9999,9.01
19760202  6:15,-9999,3.24,-9999,9.01
19760202  6:30,-9999,3.24,-9999,9.01
19760202  6:45,-9999,3.24,-9999,9.01
19760202  7:00,-9999,3.24,-9999,9.01
19760202  7:15,-9999,3.24,-9999,9.01
19760202  7:30,-9999,3.24,-9999,9.01
19760202  7:45,-9999,3.24,-9999,9.01
19760202  8:00,3.21,-9999,7.85,-9999
19760202  8:15,-9999,3.21,-9999,7.85
19760202  8:30,-9999,3.21,-9999,7.85
19760202  8:45,-9999,3.21,-9999,7.85
19760202  9:00,-9999,3.21,-9999,7.85
19760202  9:15,-9999,3.21,-9999,7.85
19760202  9:30,-9999,3.21,-9999,7.85
19760202  9:45,-9999,3.21,-9999,7.85
19760202 10:00,3.19,-9999,7.17,-9999
19760202 10:15,-9999,3.19,-9999,7.17
19760202 10:30,-9999,3.19,-9999,7.17
19760202 10:45,-9999,3.19,-9999,7.17
19760202 11:00,-9999,3.19,-9999,7.17
19760202 11:15,-9999,3.19,-9999,7.17
19760202 11:30,-9999,3.19,-9999,7.17
19760202 11:45,-9999,3.19,-9999,7.17
19760202 12:00,-9999,3.19,-9999,7.17
19760202 12:15,-9999,3.19,-9999,7.17
19760202 12:30,-9999,3.19,-9999,7.17
19760202 12:45,-9999,3.19,-9999,7.17
19760202 13:00,-9999,3.19,-9999,7.17
19760202 13:15,-9999,3.19,-9999,7.17
19760202 13:30,-9999,3.19,-9999,7.17
19760202 13:45,-9999,3.19,-9999,7.17
19760202 14:00,3.18,-9999,6.85,-9999
19760202 14:15,-9999,3.18,-9999,6.85
19760202 14:30,-9999,3.18,-9999,6.85
19760202 14:45,-9999,3.18,-9999,6.85
19760202 15:00,-9999,3.18,-9999,6.85
19760202 15:15,-9999,3.18,-9999,6.85
19760202 15:30,-9999,3.18,-9999,6.85
19760202 15:45,-9999,3.18,-9999,6.85
19760202 16:00,3.17,-9999,6.54,-9999
19760202 16:15,-9999,3.17,-9999,6.54
19760202 16:30,-9999,3.17,-9999,6.54
19760202 16:45,-9999,3.17,-9999,6.54
19760202 17:00,-9999,3.17,-9999,6.54
19760202 17:15,-9999,3.17,-9999,6.54
19760202 17:30,-9999,3.17,-9999,6.54
19760202 17:45,-9999,3.17,-9999,6.54
19760202 18:00,3.16,-9999,6.25,-9999
19760202 18:15,-9999,3.16,-9999,6.25
19760202 18:30,-9999,3.16,-9999,6.25
19760202 18:45,-9999,3.16,-9999,6.25
19760202 19:00,-9999,3.16,-9999,6.25
19760202 19:15,-9999,3.16,-9999,6.25
19760202 19:30,-9999,3.16,-9999,6.25
19760202 19:45,-9999,3.16,-9999,6.25
19760202 20:00,-9999,3.16,-9999,6.25
19760202 20:15,-9999,3.16,-9999,6.25
19760202 20:30,-9999,3.16,-9999,6.25
19760202 20:45,-9999,3.16,-9999,6.25
19760202 21:00,-9999,3.16,-9999,6.25
19760202 21:15,-9999,3.16,-9999,6.25
19760202 21:30,-9999,3.16,-9999,6.25
19760202 21:45,-9999,3.16,-9999,6.25
19760202 22:00,-9999,3.16,-9999,6.25
19760202 22:15,-9999,3.16,-9999,6.25
19760202 22:30,-9999,3.16,-9999,6.25
19760202 22:45,-9999,3.16,-9999,6.25
19760202 23:00,3.15,-9999,5.97,-9999
19760202 23:15,-9999,3.15,-9999,5.97
19760202 23:30,-9999,3.15,-9999,5.97
19760202 23:45,-9999,3.15,-9999,5.97
19760203  0:00,-9999,3.15,-9999,5.97
19760203  0:15,-9999,3.15,-9999,5.97
19760203  0:30,-9999,3.15,-9999,5.97
19760203  0:45,-9999,3.15,-9999,5.97
19760203  1:00,-9999,3.15,-9999,5.97
19760203  1:15,-9999,3.15,-9999,5.97
19760203  1:30,-9999,3.15,-9999,5.97
19760203  1:45,-9999,3.15,-9999,5.97
19760203  2:00,-9999,3.15,-9999,5.97
19760203  2:15,-9999,3.15,-9999,5.97
19760203  2:30,-9999,3.15,-9999,5.97
19760203  2:45,-9999,3.15,-9999,5.97
19760203  3:00,-9999,3.15,-9999,5.97
19760203  3:15,-9999,3.15,-9999,5.97
19760203  3:30,-9999,3.15,-9999,5.97
19760203  3:45,-9999,3.15,-9999,5.97
19760203  4:00,-9999,3.15,-9999,5.97
19760203  4:15,-9999,3.15,-9999,5.97
19760203  4:30,-9999,3.15,-9999,5.97
19760203  4:45,-9999,3.15,-9999,5.97
19760203  5:00,-9999,3.15,-9999,5.97
19760203  5:15,-9999,3.15,-9999,5.97
19760203  5:30,-9999,3.15,-9999,5.97
19760203  5:45,-9999,3.15,-9999,5.97
19760203  6:00,-9999,3.15,-9999,5.97
19760203  6:15,-9999,3.15,-9999,5.97
19760203  6:30,-9999,3.15,-9999,5.97
19760203  6:45,-9999,3.15,-9999,5.97
19760203  7:00,-9999,3.15,-9999,5.97
19760203  7:15,-9999,3.15,-9999,5.97
19760203  7:30,-9999,3.15,-9999,5.97
19760203  7:45,-9999,3.15,-9999,5.97
19760203  8:00,-9999,3.15,-9999,5.97
19760203  8:15,-9999,3.15,-9999,5.97
19760203  8:30,-9999,3.15,-9999,5.97
19760203  8:45,-9999,3.15,-9999,5.97
19760203  9:00,-9999,3.15,-9999,5.97
19760203  9:15,-9999,3.15,-9999,5.97
19760203  9:30,-9999,3.15,-9999,5.97
19760203  9:45,-9999,3.15,-9999,5.97
19760203 10:00,3.14,-9999,5.7,-9999
19760203 10:15,-9999,3.14,-9999,5.7
19760203 10:30,-9999,3.14,-9999,5.7
19760203 10:45,-9999,3.14,-9999,5.7
19760203 11:00,-9999,3.14,-9999,5.7
19760203 11:15,-9999,3.14,-9999,5.7
19760203 11:30,-9999,3.14,-9999,5.7
19760203 11:45,-9999,3.14,-9999,5.7
19760203 12:00,-9999,3.14,-9999,5.7
19760203 12:15,-9999,3.14,-9999,5.7
19760203 12:30,-9999,3.14,-9999,5.7
19760203 12:45,-9999,3.14,-9999,5.7
19760203 13:00,-9999,3.14,-9999,5.7
19760203 13:15,-9999,3.14,-9999,5.7
19760203 13:30,-9999,3.14,-9999,5.7
19760203 13:45,-9999,3.14,-9999,5.7
19760203 14:00,-9999,3.14,-9999,5.7
19760203 14:15,-9999,3.14,-9999,5.7
19760203 14:30,-9999,3.14,-9999,5.7
19760203 14:45,-9999,3.14,-9999,5.7
19760203 15:00,-9999,3.14,-9999,5.7
19760203 15:15,-9999,3.14,-9999,5.7
19760203 15:30,-9999,3.14,-9999,5.7
19760203 15:45,-9999,3.14,-9999,5.7
19760203 16:00,-9999,3.14,-9999,5.7
19760203 16:15,-9999,3.14,-9999,5.7
19760203 16:30,-9999,3.14,-9999,5.7
19760203 16:45,-9999,3.14,-9999,5.7
19760203 17:00,-9999,3.14,-9999,5.7
19760203 17:15,-9999,3.14,-9999,5.7
19760203 17:30,-9999,3.14,-9999,5.7
19760203 17:45,-9999,3.14,-9999,5.7
19760203 18:00,-9999,3.14,-9999,5.7
19760203 18:15,-9999,3.14,-9999,5.7
