Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19820312  1:30,-9999,2.81,-9999,2.93
19820312  1:45,-9999,2.81,-9999,2.93
19820312  2:00,-9999,2.81,-9999,2.93
19820312  2:15,-9999,2.81,-9999,2.93
19820312  2:30,-9999,2.81,-9999,2.93
19820312  2:45,-9999,2.81,-9999,2.93
19820312  3:00,-9999,2.81,-9999,2.93
19820312  3:15,-9999,2.81,-9999,2.93
19820312  3:30,-9999,2.81,-9999,2.93
19820312  3:45,-9999,2.81,-9999,2.93
19820312  4:00,-9999,2.81,-9999,2.93
19820312  4:15,-9999,2.81,-9999,2.93
19820312  4:30,-9999,2.81,-9999,2.93
19820312  4:45,-9999,2.81,-9999,2.93
19820312  5:00,-9999,2.81,-9999,2.93
19820312  5:15,-9999,2.81,-9999,2.93
19820312  5:30,-9999,2.81,-9999,2.93
19820312  5:45,-9999,2.81,-9999,2.93
19820312  6:00,-9999,2.81,-9999,2.93
19820312  6:15,-9999,2.81,-9999,2.93
19820312  6:30,-9999,2.81,-9999,2.93
19820312  6:45,-9999,2.81,-9999,2.93
19820312  7:00,-9999,2.81,-9999,2.93
19820312  7:15,-9999,2.81,-9999,2.93
19820312  7:30,-9999,2.81,-9999,2.93
19820312  7:45,-9999,2.81,-9999,2.93
19820312  8:00,2.82,-9999,3.46,-9999
19820312  8:15,-9999,2.82,-9999,3.46
19820312  8:30,-9999,2.82,-9999,3.46
19820312  8:45,-9999,2.82,-9999,3.46
19820312  9:00,-9999,2.82,-9999,3.46
19820312  9:15,-9999,2.82,-9999,3.46
19820312  9:30,-9999,2.82,-9999,3.46
19820312  9:45,-9999,2.82,-9999,3.46
19820312 10:00,-9999,2.82,-9999,3.46
19820312 10:15,-9999,2.82,-9999,3.46
19820312 10:30,-9999,2.82,-9999,3.46
19820312 10:45,-9999,2.82,-9999,3.46
19820312 11:00,-9999,2.82,-9999,3.46
19820312 11:15,-9999,2.82,-9999,3.46
19820312 11:30,-9999,2.82,-9999,3.46
19820312 11:45,-9999,2.82,-9999,3.46
19820312 12:00,-9999,2.82,-9999,3.46
19820312 12:15,-9999,2.82,-9999,3.46
19820312 12:30,-9999,2.82,-9999,3.46
19820312 12:45,-9999,2.82,-9999,3.46
19820312 13:00,-9999,2.82,-9999,3.46
19820312 13:15,-9999,2.82,-9999,3.46
19820312 13:30,-9999,2.82,-9999,3.46
19820312 13:45,-9999,2.82,-9999,3.46
19820312 14:00,-9999,2.82,-9999,3.46
19820312 14:15,-9999,2.82,-9999,3.46
19820312 14:30,-9999,2.82,-9999,3.46
19820312 14:45,-9999,2.82,-9999,3.46
19820312 15:00,-9999,2.82,-9999,3.46
19820312 15:15,-9999,2.82,-9999,3.46
19820312 15:30,-9999,2.82,-9999,3.46
19820312 15:45,-9999,2.82,-9999,3.46
19820312 16:00,2.81,-9999,3.34,-9999
19820312 16:15,-9999,2.81,-9999,3.34
19820312 16:30,-9999,2.81,-9999,3.34
19820312 16:45,-9999,2.81,-9999,3.34
19820312 17:00,-9999,2.81,-9999,3.34
19820312 17:15,-9999,2.81,-9999,3.34
19820312 17:30,-9999,2.81,-9999,3.34
19820312 17:45,-9999,2.81,-9999,3.34
19820312 18:00,-9999,2.81,-9999,3.34
19820312 18:15,-9999,2.81,-9999,3.34
19820312 18:30,-9999,2.81,-9999,3.34
19820312 18:45,-9999,2.81,-9999,3.34
19820312 19:00,-9999,2.81,-9999,3.34
19820312 19:15,-9999,2.81,-9999,3.34
19820312 19:30,-9999,2.81,-9999,3.34
19820312 19:45,-9999,2.81,-9999,3.34
19820312 20:00,-9999,2.81,-9999,3.34
19820312 20:15,-9999,2.81,-9999,3.34
19820312 20:30,-9999,2.81,-9999,3.34
19820312 20:45,-9999,2.81,-9999,3.34
19820312 21:00,-9999,2.81,-9999,3.34
19820312 21:15,-9999,2.81,-9999,3.34
19820312 21:30,-9999,2.81,-9999,3.34
19820312 21:45,-9999,2.81,-9999,3.34
19820312 22:00,-9999,2.81,-9999,3.34
19820312 22:15,-9999,2.81,-9999,3.34
19820312 22:30,-9999,2.81,-9999,3.34
19820312 22:45,-9999,2.81,-9999,3.34
19820312 23:00,-9999,2.81,-9999,3.34
19820312 23:15,-9999,2.81,-9999,3.34
19820312 23:30,-9999,2.81,-9999,3.34
19820312 23:45,-9999,2.81,-9999,3.34
19820313  0:00,-9999,2.81,-9999,3.34
19820313  0:15,-9999,2.81,-9999,3.34
19820313  0:30,-9999,2.81,-9999,3.34
19820313  0:45,-9999,2.81,-9999,3.34
19820313  1:00,-9999,2.81,-9999,3.34
19820313  1:15,-9999,2.81,-9999,3.34
19820313  1:30,-9999,2.81,-9999,3.34
19820313  1:45,-9999,2.81,-9999,3.34
19820313  2:00,2.8,-9999,3.24,-9999
19820313  2:15,-9999,2.8,-9999,3.24
19820313  2:30,-9999,2.8,-9999,3.24
19820313  2:45,-9999,2.8,-9999,3.24
19820313  3:00,-9999,2.8,-9999,3.24
19820313  3:15,-9999,2.8,-9999,3.24
19820313  3:30,-9999,2.8,-9999,3.24
19820313  3:45,-9999,2.8,-9999,3.24
19820313  4:00,-9999,2.8,-9999,3.24
19820313  4:15,-9999,2.8,-9999,3.24
19820313  4:30,-9999,2.8,-9999,3.24
19820313  4:45,-9999,2.8,-9999,3.24
19820313  5:00,-9999,2.8,-9999,3.24
19820313  5:15,-9999,2.8,-9999,3.24
19820313  5:30,-9999,2.8,-9999,3.24
19820313  5:45,-9999,2.8,-9999,3.24
19820313  6:00,-9999,2.8,-9999,3.24
19820313  6:15,-9999,2.8,-9999,3.24
19820313  6:30,-9999,2.8,-9999,3.24
19820313  6:45,-9999,2.8,-9999,3.24
19820313  7:00,-9999,2.8,-9999,3.24
19820313  7:15,-9999,2.8,-9999,3.24
19820313  7:30,-9999,2.8,-9999,3.24
19820313  7:45,-9999,2.8,-9999,3.24
19820313  8:00,-9999,2.8,-9999,3.24
19820313  8:15,-9999,2.8,-9999,3.24
19820313  8:30,-9999,2.8,-9999,3.24
19820313  8:45,-9999,2.8,-9999,3.24
19820313  9:00,-9999,2.8,-9999,3.24
19820313  9:15,-9999,2.8,-9999,3.24
19820313  9:30,-9999,2.8,-9999,3.24
19820313  9:45,-9999,2.8,-9999,3.24
19820313 10:00,-9999,2.8,-9999,3.24
19820313 10:15,-9999,2.8,-9999,3.24
19820313 10:30,-9999,2.8,-9999,3.24
19820313 10:45,-9999,2.8,-9999,3.24
19820313 11:00,-9999,2.8,-9999,3.24
19820313 11:15,-9999,2.8,-9999,3.24
19820313 11:30,-9999,2.8,-9999,3.24
19820313 11:45,-9999,2.8,-9999,3.24
19820313 12:00,-9999,2.8,-9999,3.24
19820313 12:15,-9999,2.8,-9999,3.24
19820313 12:30,-9999,2.8,-9999,3.24
19820313 12:45,-9999,2.8,-9999,3.24
19820313 13:00,-9999,2.8,-9999,3.24
19820313 13:15,-9999,2.8,-9999,3.24
19820313 13:30,-9999,2.8,-9999,3.24
19820313 13:45,-9999,2.8,-9999,3.24
19820313 14:00,-9999,2.8,-9999,3.24
19820313 14:15,-9999,2.8,-9999,3.24
19820313 14:30,-9999,2.8,-9999,3.24
19820313 14:45,-9999,2.8,-9999,3.24
19820313 15:00,-9999,2.8,-9999,3.24
19820313 15:15,-9999,2.8,-9999,3.24
19820313 15:30,-9999,2.8,-9999,3.24
19820313 15:45,-9999,2.8,-9999,3.24
19820313 16:00,2.81,-9999,3.34,-9999
19820313 16:15,-9999,2.81,-9999,3.34
19820313 16:30,-9999,2.81,-9999,3.34
19820313 16:45,-9999,2.81,-9999,3.34
19820313 17:00,-9999,2.81,-9999,3.34
19820313 17:15,-9999,2.81,-9999,3.34
19820313 17:30,-9999,2.81,-9999,3.34
19820313 17:45,-9999,2.81,-9999,3.34
19820313 18:00,-9999,2.81,-9999,3.34
19820313 18:15,-9999,2.81,-9999,3.34
19820313 18:30,-9999,2.81,-9999,3.34
19820313 18:45,-9999,2.81,-9999,3.34
19820313 19:00,-9999,2.81,-9999,3.34
19820313 19:15,-9999,2.81,-9999,3.34
19820313 19:30,-9999,2.81,-9999,3.34
19820313 19:45,-9999,2.81,-9999,3.34
19820313 20:00,-9999,2.81,-9999,3.34
19820313 20:15,-9999,2.81,-9999,3.34
19820313 20:30,-9999,2.81,-9999,3.34
19820313 20:45,-9999,2.81,-9999,3.34
19820313 21:00,-9999,2.81,-9999,3.34
19820313 21:15,-9999,2.81,-9999,3.34
19820313 21:30,-9999,2.81,-9999,3.34
19820313 21:45,-9999,2.81,-9999,3.34
19820313 22:00,-9999,2.81,-9999,3.34
19820313 22:15,-9999,2.81,-9999,3.34
19820313 22:30,-9999,2.81,-9999,3.34
19820313 22:45,-9999,2.81,-9999,3.34
19820313 23:00,-9999,2.81,-9999,3.34
19820313 23:15,-9999,2.81,-9999,3.34
19820313 23:30,-9999,2.81,-9999,3.34
19820313 23:45,-9999,2.81,-9999,3.34
19820314  0:00,-9999,2.81,-9999,3.34
19820314  0:15,-9999,2.81,-9999,3.34
19820314  0:30,-9999,2.81,-9999,3.34
19820314  0:45,-9999,2.81,-9999,3.34
19820314  1:00,-9999,2.81,-9999,3.34
19820314  1:15,-9999,2.81,-9999,3.34
19820314  1:30,-9999,2.81,-9999,3.34
19820314  1:45,-9999,2.81,-9999,3.34
19820314  2:00,-9999,2.81,-9999,3.34
19820314  2:15,-9999,2.81,-9999,3.34
19820314  2:30,-9999,2.81,-9999,3.34
19820314  2:45,-9999,2.81,-9999,3.34
19820314  3:00,2.8,-9999,3.24,-9999
19820314  3:15,-9999,2.8,-9999,3.24
19820314  3:30,-9999,2.8,-9999,3.24
19820314  3:45,-9999,2.8,-9999,3.24
19820314  4:00,-9999,2.8,-9999,3.24
19820314  4:15,-9999,2.8,-9999,3.24
19820314  4:30,-9999,2.8,-9999,3.24
19820314  4:45,-9999,2.8,-9999,3.24
19820314  5:00,-9999,2.8,-9999,3.24
19820314  5:15,-9999,2.8,-9999,3.24
19820314  5:30,-9999,2.8,-9999,3.24
19820314  5:45,-9999,2.8,-9999,3.24
19820314  6:00,-9999,2.8,-9999,3.24
19820314  6:15,-9999,2.8,-9999,3.24
19820314  6:30,-9999,2.8,-9999,3.24
19820314  6:45,-9999,2.8,-9999,3.24
19820314  7:00,2.79,-9999,3.13,-9999
19820314  7:15,-9999,2.79,-9999,3.13
19820314  7:30,-9999,2.79,-9999,3.13
19820314  7:45,-9999,2.79,-9999,3.13
19820314  8:00,-9999,2.79,-9999,3.13
19820314  8:15,-9999,2.79,-9999,3.13
19820314  8:30,-9999,2.79,-9999,3.13
19820314  8:45,-9999,2.79,-9999,3.13
19820314  9:00,-9999,2.79,-9999,3.13
19820314  9:15,-9999,2.79,-9999,3.13
19820314  9:30,-9999,2.79,-9999,3.13
19820314  9:45,-9999,2.79,-9999,3.13
19820314 10:00,-9999,2.79,-9999,3.13
19820314 10:15,-9999,2.79,-9999,3.13
19820314 10:30,-9999,2.79,-9999,3.13
19820314 10:45,-9999,2.79,-9999,3.13
19820314 11:00,-9999,2.79,-9999,3.13
19820314 11:15,-9999,2.79,-9999,3.13
19820314 11:30,-9999,2.79,-9999,3.13
19820314 11:45,-9999,2.79,-9999,3.13
19820314 12:00,-9999,2.79,-9999,3.13
19820314 12:15,-9999,2.79,-9999,3.13
19820314 12:30,-9999,2.79,-9999,3.13
19820314 12:45,-9999,2.79,-9999,3.13
19820314 13:00,-9999,2.79,-9999,3.13
19820314 13:15,-9999,2.79,-9999,3.13
19820314 13:30,-9999,2.79,-9999,3.13
19820314 13:45,-9999,2.79,-9999,3.13
19820314 14:00,-9999,2.79,-9999,3.13
19820314 14:15,-9999,2.79,-9999,3.13
19820314 14:30,-9999,2.79,-9999,3.13
19820314 14:45,-9999,2.79,-9999,3.13
19820314 15:00,-9999,2.79,-9999,3.13
19820314 15:15,-9999,2.79,-9999,3.13
19820314 15:30,-9999,2.79,-9999,3.13
19820314 15:45,-9999,2.79,-9999,3.13
19820314 16:00,-9999,2.79,-9999,3.13
19820314 16:15,-9999,2.79,-9999,3.13
19820314 16:30,-9999,2.79,-9999,3.13
19820314 16:45,-9999,2.79,-9999,3.13
19820314 17:00,-9999,2.79,-9999,3.13
19820314 17:15,-9999,2.79,-9999,3.13
19820314 17:30,-9999,2.79,-9999,3.13
19820314 17:45,-9999,2.79,-9999,3.13
19820314 18:00,2.78,-9999,3.03,-9999
19820314 18:15,-9999,2.78,-9999,3.03
19820314 18:30,-9999,2.78,-9999,3.03
19820314 18:45,-9999,2.78,-9999,3.03
19820314 19:00,-9999,2.78,-9999,3.03
19820314 19:15,-9999,2.78,-9999,3.03
19820314 19:30,-9999,2.78,-9999,3.03
19820314 19:45,-9999,2.78,-9999,3.03
19820314 20:00,-9999,2.78,-9999,3.03
19820314 20:15,-9999,2.78,-9999,3.03
19820314 20:30,-9999,2.78,-9999,3.03
19820314 20:45,-9999,2.78,-9999,3.03
19820314 21:00,-9999,2.78,-9999,3.03
19820314 21:15,-9999,2.78,-9999,3.03
19820314 21:30,-9999,2.78,-9999,3.03
19820314 21:45,-9999,2.78,-9999,3.03
19820314 22:00,-9999,2.78,-9999,3.03
19820314 22:15,-9999,2.78,-9999,3.03
19820314 22:30,-9999,2.78,-9999,3.03
19820314 22:45,-9999,2.78,-9999,3.03
19820314 23:00,-9999,2.78,-9999,3.03
19820314 23:15,-9999,2.78,-9999,3.03
19820314 23:30,-9999,2.78,-9999,3.03
19820314 23:45,-9999,2.78,-9999,3.03
19820315  0:00,-9999,2.78,-9999,3.03
19820315  0:15,-9999,2.78,-9999,3.03
19820315  0:30,-9999,2.78,-9999,3.03
19820315  0:45,-9999,2.78,-9999,3.03
19820315  1:00,-9999,2.78,-9999,3.03
19820315  1:15,-9999,2.78,-9999,3.03
19820315  1:30,-9999,2.78,-9999,3.03
19820315  1:45,-9999,2.78,-9999,3.03
19820315  2:00,-9999,2.78,-9999,3.03
19820315  2:15,-9999,2.78,-9999,3.03
19820315  2:30,-9999,2.78,-9999,3.03
19820315  2:45,-9999,2.78,-9999,3.03
19820315  3:00,-9999,2.78,-9999,3.03
19820315  3:15,-9999,2.78,-9999,3.03
19820315  3:30,-9999,2.78,-9999,3.03
19820315  3:45,-9999,2.78,-9999,3.03
19820315  4:00,-9999,2.78,-9999,3.03
19820315  4:15,-9999,2.78,-9999,3.03
19820315  4:30,-9999,2.78,-9999,3.03
19820315  4:45,-9999,2.78,-9999,3.03
19820315  5:00,-9999,2.78,-9999,3.03
19820315  5:15,-9999,2.78,-9999,3.03
19820315  5:30,-9999,2.78,-9999,3.03
19820315  5:45,-9999,2.78,-9999,3.03
19820315  6:00,-9999,2.78,-9999,3.03
19820315  6:15,-9999,2.78,-9999,3.03
19820315  6:30,-9999,2.78,-9999,3.03
19820315  6:45,-9999,2.78,-9999,3.03
19820315  7:00,-9999,2.78,-9999,3.03
19820315  7:15,-9999,2.78,-9999,3.03
19820315  7:30,-9999,2.78,-9999,3.03
19820315  7:45,-9999,2.78,-9999,3.03
19820315  8:00,-9999,2.78,-9999,3.03
19820315  8:15,-9999,2.78,-9999,3.03
19820315  8:30,-9999,2.78,-9999,3.03
19820315  8:45,-9999,2.78,-9999,3.03
19820315  9:00,2.77,-9999,2.93,-9999
19820315  9:15,-9999,2.77,-9999,2.93
19820315  9:30,-9999,2.77,-9999,2.93
19820315  9:45,-9999,2.77,-9999,2.93
19820315 10:00,-9999,2.77,-9999,2.93
19820315 10:15,-9999,2.77,-9999,2.93
19820315 10:30,-9999,2.77,-9999,2.93
19820315 10:45,-9999,2.77,-9999,2.93
19820315 11:00,-9999,2.77,-9999,2.93
19820315 11:15,-9999,2.77,-9999,2.93
19820315 11:30,-9999,2.77,-9999,2.93
19820315 11:45,-9999,2.77,-9999,2.93
19820315 12:00,-9999,2.77,-9999,2.93
19820315 12:15,-9999,2.77,-9999,2.93
19820315 12:30,-9999,2.77,-9999,2.93
19820315 12:45,-9999,2.77,-9999,2.93
19820315 13:00,-9999,2.77,-9999,2.93
19820315 13:15,-9999,2.77,-9999,2.93
19820315 13:30,-9999,2.77,-9999,2.93
19820315 13:45,-9999,2.77,-9999,2.93
19820315 14:00,-9999,2.77,-9999,2.93
19820315 14:15,-9999,2.77,-9999,2.93
19820315 14:30,-9999,2.77,-9999,2.93
19820315 14:45,-9999,2.77,-9999,2.93
19820315 15:00,-9999,2.77,-9999,2.93
19820315 15:15,-9999,2.77,-9999,2.93
19820315 15:30,-9999,2.77,-9999,2.93
19820315 15:45,-9999,2.77,-9999,2.93
19820315 16:00,-9999,2.77,-9999,2.93
19820315 16:15,-9999,2.77,-9999,2.93
19820315 16:30,-9999,2.77,-9999,2.93
19820315 16:45,-9999,2.77,-9999,2.93
19820315 17:00,-9999,2.77,-9999,2.93
19820315 17:15,-9999,2.77,-9999,2.93
19820315 17:30,-9999,2.77,-9999,2.93
19820315 17:45,-9999,2.77,-9999,2.93
19820315 18:00,-9999,2.77,-9999,2.93
19820315 18:15,-9999,2.77,-9999,2.93
19820315 18:30,-9999,2.77,-9999,2.93
19820315 18:45,-9999,2.77,-9999,2.93
19820315 19:00,-9999,2.77,-9999,2.93
19820315 19:15,-9999,2.77,-9999,2.93
19820315 19:30,-9999,2.77,-9999,2.93
19820315 19:45,-9999,2.77,-9999,2.93
19820315 20:00,-9999,2.77,-9999,2.93
19820315 20:15,-9999,2.77,-9999,2.93
19820315 20:30,-9999,2.77,-9999,2.93
19820315 20:45,-9999,2.77,-9999,2.93
19820315 21:00,-9999,2.77,-9999,2.93
19820315 21:15,-9999,2.77,-9999,2.93
19820315 21:30,-9999,2.77,-9999,2.93
19820315 21:45,-9999,2.77,-9999,2.93
19820315 22:00,-9999,2.77,-9999,2.93
19820315 22:15,-9999,2.77,-9999,2.93
19820315 22:30,-9999,2.77,-9999,2.93
19820315 22:45,-9999,2.77,-9999,2.93
19820315 23:00,-9999,2.77,-9999,2.93
19820315 23:15,-9999,2.77,-9999,2.93
19820315 23:30,-9999,2.77,-9999,2.93
19820315 23:45,-9999,2.77,-9999,2.93
19820316  0:00,-9999,2.77,-9999,2.93
19820316  0:15,-9999,2.77,-9999,2.93
19820316  0:30,-9999,2.77,-9999,2.93
19820316  0:45,-9999,2.77,-9999,2.93
19820316  1:00,-9999,2.77,-9999,2.93
19820316  1:15,-9999,2.77,-9999,2.93
19820316  1:30,-9999,2.77,-9999,2.93
19820316  1:45,-9999,2.77,-9999,2.93
19820316  2:00,-9999,2.77,-9999,2.93
19820316  2:15,-9999,2.77,-9999,2.93
19820316  2:30,-9999,2.77,-9999,2.93
19820316  2:45,-9999,2.77,-9999,2.93
19820316  3:00,-9999,2.77,-9999,2.93
19820316  3:15,-9999,2.77,-9999,2.93
19820316  3:30,-9999,2.77,-9999,2.93
19820316  3:45,-9999,2.77,-9999,2.93
19820316  4:00,-9999,2.77,-9999,2.93
19820316  4:15,-9999,2.77,-9999,2.93
19820316  4:30,-9999,2.77,-9999,2.93
19820316  4:45,-9999,2.77,-9999,2.93
19820316  5:00,-9999,2.77,-9999,2.93
19820316  5:15,-9999,2.77,-9999,2.93
19820316  5:30,-9999,2.77,-9999,2.93
19820316  5:45,-9999,2.77,-9999,2.93
19820316  6:00,-9999,2.77,-9999,2.93
19820316  6:15,-9999,2.77,-9999,2.93
19820316  6:30,-9999,2.77,-9999,2.93
19820316  6:45,-9999,2.77,-9999,2.93
19820316  7:00,-9999,2.77,-9999,2.93
19820316  7:15,-9999,2.77,-9999,2.93
19820316  7:30,-9999,2.77,-9999,2.93
19820316  7:45,-9999,2.77,-9999,2.93
19820316  8:00,-9999,2.77,-9999,2.93
19820316  8:15,-9999,2.77,-9999,2.93
19820316  8:30,-9999,2.77,-9999,2.93
19820316  8:45,-9999,2.77,-9999,2.93
19820316  9:00,-9999,2.77,-9999,2.93
19820316  9:15,-9999,2.77,-9999,2.93
19820316  9:30,-9999,2.77,-9999,2.93
19820316  9:45,-9999,2.77,-9999,2.93
19820316 10:00,-9999,2.77,-9999,2.93
19820316 10:15,-9999,2.77,-9999,2.93
19820316 10:30,-9999,2.77,-9999,2.93
19820316 10:45,-9999,2.77,-9999,2.93
19820316 11:00,-9999,2.77,-9999,2.93
19820316 11:15,-9999,2.77,-9999,2.93
19820316 11:30,-9999,2.77,-9999,2.93
19820316 11:45,-9999,2.77,-9999,2.93
19820316 12:00,-9999,2.77,-9999,2.93
19820316 12:15,-9999,2.77,-9999,2.93
19820316 12:30,-9999,2.77,-9999,2.93
19820316 12:45,-9999,2.77,-9999,2.93
19820316 13:00,-9999,2.77,-9999,2.93
19820316 13:15,-9999,2.77,-9999,2.93
19820316 13:30,-9999,2.77,-9999,2.93
19820316 13:45,-9999,2.77,-9999,2.93
19820316 14:00,-9999,2.77,-9999,2.93
19820316 14:15,-9999,2.77,-9999,2.93
19820316 14:30,-9999,2.77,-9999,2.93
19820316 14:45,-9999,2.77,-9999,2.93
19820316 15:00,-9999,2.77,-9999,2.93
19820316 15:15,-9999,2.77,-9999,2.93
19820316 15:30,-9999,2.77,-9999,2.93
19820316 15:45,-9999,2.77,-9999,2.93
19820316 16:00,2.78,-9999,3.03,-9999
19820316 16:15,-9999,2.78,-9999,3.03
19820316 16:30,-9999,2.78,-9999,3.03
19820316 16:45,-9999,2.78,-9999,3.03
19820316 17:00,2.8,-9999,3.24,-9999
19820316 17:15,-9999,2.8,-9999,3.24
19820316 17:30,-9999,2.8,-9999,3.24
19820316 17:45,-9999,2.8,-9999,3.24
19820316 18:00,2.82,-9999,3.46,-9999
19820316 18:15,-9999,2.82,-9999,3.46
19820316 18:30,-9999,2.82,-9999,3.46
19820316 18:45,-9999,2.82,-9999,3.46
19820316 19:00,2.83,-9999,3.58,-9999
19820316 19:15,-9999,2.83,-9999,3.58
19820316 19:30,-9999,2.83,-9999,3.58
19820316 19:45,-9999,2.83,-9999,3.58
19820316 20:00,2.84,-9999,3.7,-9999
19820316 20:15,-9999,2.84,-9999,3.7
19820316 20:30,-9999,2.84,-9999,3.7
19820316 20:45,-9999,2.84,-9999,3.7
19820316 21:00,-9999,2.84,-9999,3.7
19820316 21:15,-9999,2.84,-9999,3.7
19820316 21:30,-9999,2.84,-9999,3.7
19820316 21:45,-9999,2.84,-9999,3.7
19820316 22:00,-9999,2.84,-9999,3.7
19820316 22:15,-9999,2.84,-9999,3.7
19820316 22:30,-9999,2.84,-9999,3.7
19820316 22:45,-9999,2.84,-9999,3.7
19820316 23:00,-9999,2.84,-9999,3.7
19820316 23:15,-9999,2.84,-9999,3.7
19820316 23:30,-9999,2.84,-9999,3.7
19820316 23:45,-9999,2.84,-9999,3.7
19820317  0:00,-9999,2.84,-9999,3.7
19820317  0:15,-9999,2.84,-9999,3.7
19820317  0:30,-9999,2.84,-9999,3.7
19820317  0:45,-9999,2.84,-9999,3.7
19820317  1:00,-9999,2.84,-9999,3.7
19820317  1:15,-9999,2.84,-9999,3.7
19820317  1:30,-9999,2.84,-9999,3.7
19820317  1:45,-9999,2.84,-9999,3.7
19820317  2:00,-9999,2.84,-9999,3.7
19820317  2:15,-9999,2.84,-9999,3.7
19820317  2:30,-9999,2.84,-9999,3.7
19820317  2:45,-9999,2.84,-9999,3.7
19820317  3:00,-9999,2.84,-9999,3.7
19820317  3:15,-9999,2.84,-9999,3.7
19820317  3:30,-9999,2.84,-9999,3.7
19820317  3:45,-9999,2.84,-9999,3.7
19820317  4:00,-9999,2.84,-9999,3.7
19820317  4:15,-9999,2.84,-9999,3.7
19820317  4:30,-9999,2.84,-9999,3.7
19820317  4:45,-9999,2.84,-9999,3.7
19820317  5:00,-9999,2.84,-9999,3.7
19820317  5:15,-9999,2.84,-9999,3.7
19820317  5:30,-9999,2.84,-9999,3.7
19820317  5:45,-9999,2.84,-9999,3.7
19820317  6:00,-9999,2.84,-9999,3.7
19820317  6:15,-9999,2.84,-9999,3.7
19820317  6:30,-9999,2.84,-9999,3.7
19820317  6:45,-9999,2.84,-9999,3.7
19820317  7:00,-9999,2.84,-9999,3.7
19820317  7:15,-9999,2.84,-9999,3.7
19820317  7:30,-9999,2.84,-9999,3.7
19820317  7:45,-9999,2.84,-9999,3.7
19820317  8:00,2.83,-9999,3.58,-9999
19820317  8:15,-9999,2.83,-9999,3.58
19820317  8:30,-9999,2.83,-9999,3.58
19820317  8:45,-9999,2.83,-9999,3.58
19820317  9:00,-9999,2.83,-9999,3.58
19820317  9:15,-9999,2.83,-9999,3.58
19820317  9:30,-9999,2.83,-9999,3.58
19820317  9:45,-9999,2.83,-9999,3.58
19820317 10:00,-9999,2.83,-9999,3.58
19820317 10:15,-9999,2.83,-9999,3.58
19820317 10:30,-9999,2.83,-9999,3.58
19820317 10:45,-9999,2.83,-9999,3.58
19820317 11:00,-9999,2.83,-9999,3.58
19820317 11:15,-9999,2.83,-9999,3.58
19820317 11:30,-9999,2.83,-9999,3.58
19820317 11:45,-9999,2.83,-9999,3.58
19820317 12:00,2.82,-9999,3.46,-9999
19820317 12:15,-9999,2.82,-9999,3.46
19820317 12:30,-9999,2.82,-9999,3.46
19820317 12:45,-9999,2.82,-9999,3.46
19820317 13:00,-9999,2.82,-9999,3.46
19820317 13:15,-9999,2.82,-9999,3.46
19820317 13:30,-9999,2.82,-9999,3.46
19820317 13:45,-9999,2.82,-9999,3.46
19820317 14:00,-9999,2.82,-9999,3.46
19820317 14:15,-9999,2.82,-9999,3.46
19820317 14:30,-9999,2.82,-9999,3.46
19820317 14:45,-9999,2.82,-9999,3.46
19820317 15:00,-9999,2.82,-9999,3.46
19820317 15:15,-9999,2.82,-9999,3.46
19820317 15:30,-9999,2.82,-9999,3.46
19820317 15:45,-9999,2.82,-9999,3.46
19820317 16:00,2.81,-9999,3.34,-9999
19820317 16:15,-9999,2.81,-9999,3.34
19820317 16:30,-9999,2.81,-9999,3.34
19820317 16:45,-9999,2.81,-9999,3.34
19820317 17:00,-9999,2.81,-9999,3.34
19820317 17:15,-9999,2.81,-9999,3.34
19820317 17:30,-9999,2.81,-9999,3.34
19820317 17:45,-9999,2.81,-9999,3.34
19820317 18:00,-9999,2.81,-9999,3.34
19820317 18:15,-9999,2.81,-9999,3.34
19820317 18:30,-9999,2.81,-9999,3.34
19820317 18:45,-9999,2.81,-9999,3.34
19820317 19:00,-9999,2.81,-9999,3.34
19820317 19:15,-9999,2.81,-9999,3.34
19820317 19:30,-9999,2.81,-9999,3.34
19820317 19:45,-9999,2.81,-9999,3.34
19820317 20:00,-9999,2.81,-9999,3.34
19820317 20:15,-9999,2.81,-9999,3.34
19820317 20:30,-9999,2.81,-9999,3.34
19820317 20:45,-9999,2.81,-9999,3.34
19820317 21:00,2.8,-9999,3.24,-9999
19820317 21:15,-9999,2.8,-9999,3.24
19820317 21:30,-9999,2.8,-9999,3.24
19820317 21:45,-9999,2.8,-9999,3.24
19820317 22:00,-9999,2.8,-9999,3.24
19820317 22:15,-9999,2.8,-9999,3.24
19820317 22:30,-9999,2.8,-9999,3.24
19820317 22:45,-9999,2.8,-9999,3.24
19820317 23:00,-9999,2.8,-9999,3.24
19820317 23:15,-9999,2.8,-9999,3.24
19820317 23:30,-9999,2.8,-9999,3.24
19820317 23:45,-9999,2.8,-9999,3.24
19820318  0:00,-9999,2.8,-9999,3.24
19820318  0:15,-9999,2.8,-9999,3.24
19820318  0:30,-9999,2.8,-9999,3.24
19820318  0:45,-9999,2.8,-9999,3.24
19820318  1:00,-9999,2.8,-9999,3.24
19820318  1:15,-9999,2.8,-9999,3.24
19820318  1:30,-9999,2.8,-9999,3.24
19820318  1:45,-9999,2.8,-9999,3.24
19820318  2:00,-9999,2.8,-9999,3.24
19820318  2:15,-9999,2.8,-9999,3.24
